iso_i,iso_n,country_i,country_n,date,dD_hat_c,dS_hat_c
JPN,AUT,japan,austria,198,1.017554,0.9670152
JPN,CAN,japan,canada,198,0.99988809,0.98616532
JPN,CHN,japan,china,198,0.93376888,0.93307262
JPN,CZE,japan,czechrepublic,198,1.0881397,0.94084675
JPN,DNK,japan,denmark,198,1.1673875,0.90644739
JPN,FIN,japan,finland,198,1.2081017,0.97630849
JPN,FRA,japan,france,198,0.99057306,1.1057739
JPN,DEU,japan,germany,198,0.99422084,0.99741488
JPN,GRC,japan,greece,198,1.1053697,1.0372266
JPN,IND,japan,india,198,1.0363755,1.0186491
JPN,ITA,japan,italy,198,1.012271,1.0483967
JPN,JPN,japan,japan,198,1,1
JPN,MEX,japan,mexico,198,1.0284373,0.93519938
JPN,POL,japan,poland,198,0.99273388,1.0658528
JPN,ROU,japan,romania,198,0.94101163,0.84298169
JPN,KOR,japan,southkorea,198,1.0433527,1.0100207
JPN,ESP,japan,spain,198,1.0103653,0.97993446
JPN,SWE,japan,sweden,198,1.1401236,1.0381916
JPN,GBR,japan,unitedkingdom,198,0.98516167,1.0065931
JPN,USA,japan,unitedstates,198,0.91769027,0.93646621
JPN,ROW,japan,zz_row,198,0.99238649,0.96711264
MEX,AUT,mexico,austria,198,0.72322866,0.93851991
MEX,CAN,mexico,canada,198,0.87925201,0.99607197
MEX,CHN,mexico,china,198,0.85018491,0.88032564
MEX,CZE,mexico,czechrepublic,198,1.0648938,0.81041657
MEX,DNK,mexico,denmark,198,0.89200298,0.97774259
MEX,FIN,mexico,finland,198,0.97356387,0.9492106
MEX,FRA,mexico,france,198,0.92830219,0.9632756
MEX,DEU,mexico,germany,198,1.0250738,0.92446169
MEX,GRC,mexico,greece,198,1.1877915,1.0578557
MEX,IND,mexico,india,198,1.0575817,1.565842
MEX,ITA,mexico,italy,198,1.0073622,0.91664622
MEX,JPN,mexico,japan,198,0.95136409,1.0480987
MEX,MEX,mexico,mexico,198,1,1
MEX,POL,mexico,poland,198,1.02789,1.2908994
MEX,ROU,mexico,romania,198,2.1785966,0.91859902
MEX,KOR,mexico,southkorea,198,0.90859576,0.9768594
MEX,ESP,mexico,spain,198,0.91891442,1.0086906
MEX,SWE,mexico,sweden,198,1.1621648,0.68924012
MEX,GBR,mexico,unitedkingdom,198,1.0122681,1.0146496
MEX,USA,mexico,unitedstates,198,0.89609757,1.0029283
MEX,ROW,mexico,zz_row,198,1.3649962,1.0515525
POL,AUT,poland,austria,198,0.88696811,0.96920566
POL,CAN,poland,canada,198,1.0216948,1.0350455
POL,CHN,poland,china,198,0.99429244,0.83161696
POL,CZE,poland,czechrepublic,198,0.97522569,0.97051101
POL,DNK,poland,denmark,198,0.93342601,0.97582751
POL,FIN,poland,finland,198,0.88688731,0.84870757
POL,FRA,poland,france,198,0.89096368,0.97445331
POL,DEU,poland,germany,198,0.93623907,0.95273179
POL,GRC,poland,greece,198,1.1421915,0.95485099
POL,IND,poland,india,198,0.91742197,1.1413942
POL,ITA,poland,italy,198,0.95103565,0.98047405
POL,JPN,poland,japan,198,0.8050214,1.008162
POL,MEX,poland,mexico,198,1.1233896,0.87042014
POL,POL,poland,poland,198,1,1
POL,ROU,poland,romania,198,0.95849221,0.92624944
POL,KOR,poland,southkorea,198,1.126409,0.95148845
POL,ESP,poland,spain,198,0.90360077,0.94881411
POL,SWE,poland,sweden,198,0.94785369,0.93232098
POL,GBR,poland,unitedkingdom,198,0.86350972,0.93223425
POL,USA,poland,unitedstates,198,0.94211838,0.92218699
POL,ROW,poland,zz_row,198,0.95678164,0.94534237
ROU,AUT,romania,austria,198,0.96940729,1.0197586
ROU,CAN,romania,canada,198,1.0004871,0.8268126
ROU,CHN,romania,china,198,0.68012735,0.54681963
ROU,CZE,romania,czechrepublic,198,0.92023796,0.95179414
ROU,DNK,romania,denmark,198,0.74264392,1.0750608
ROU,FIN,romania,finland,198,0.9769957,0.67534098
ROU,FRA,romania,france,198,0.92266294,1.0040543
ROU,DEU,romania,germany,198,0.91457819,0.98722043
ROU,GRC,romania,greece,198,0.87796993,0.97846878
ROU,IND,romania,india,198,1.1001602,0.75918427
ROU,ITA,romania,italy,198,0.9096407,1.0406183
ROU,JPN,romania,japan,198,0.93697962,0.97438071
ROU,MEX,romania,mexico,198,1.1330916,1.0733027
ROU,POL,romania,poland,198,0.91289284,0.98460148
ROU,ROU,romania,romania,198,1,1
ROU,KOR,romania,southkorea,198,0.88909251,0.98265764
ROU,ESP,romania,spain,198,0.95652768,0.94446418
ROU,SWE,romania,sweden,198,0.83771587,1.0548622
ROU,GBR,romania,unitedkingdom,198,0.85369518,0.93395642
ROU,USA,romania,unitedstates,198,1.0382425,0.87323857
ROU,ROW,romania,zz_row,198,0.86827474,1.0060033
KOR,AUT,southkorea,austria,198,0.971199,1.0711207
KOR,CAN,southkorea,canada,198,1.0963084,1.0199613
KOR,CHN,southkorea,china,198,0.905455,0.9023677
KOR,CZE,southkorea,czechrepublic,198,1.2142149,0.96254476
KOR,DNK,southkorea,denmark,198,2.1761578,1.1396149
KOR,FIN,southkorea,finland,198,1.1877846,0.95124122
KOR,FRA,southkorea,france,198,1.3799243,1.1170593
KOR,DEU,southkorea,germany,198,0.80869167,1.0439453
KOR,GRC,southkorea,greece,198,1.3168257,0.92108218
KOR,IND,southkorea,india,198,1.0430509,1.0418516
KOR,ITA,southkorea,italy,198,0.85826956,1.0197151
KOR,JPN,southkorea,japan,198,0.95763412,0.98190757
KOR,MEX,southkorea,mexico,198,0.98164993,0.99235483
KOR,POL,southkorea,poland,198,1.1741345,1.050602
KOR,ROU,southkorea,romania,198,0.7900259,0.91523215
KOR,KOR,southkorea,southkorea,198,1,1
KOR,ESP,southkorea,spain,198,0.98079896,0.98599225
KOR,SWE,southkorea,sweden,198,1.1850723,1.1710404
KOR,GBR,southkorea,unitedkingdom,198,1.0205647,1.0023647
KOR,USA,southkorea,unitedstates,198,0.97443615,1.0014407
KOR,ROW,southkorea,zz_row,198,1.0209527,0.9672929
ESP,AUT,spain,austria,198,1.0043486,0.99752934
ESP,CAN,spain,canada,198,1.0228337,0.96314249
ESP,CHN,spain,china,198,0.88231409,0.84073528
ESP,CZE,spain,czechrepublic,198,1.0212071,0.99965225
ESP,DNK,spain,denmark,198,0.96391618,1.0114548
ESP,FIN,spain,finland,198,0.93116952,0.9094526
ESP,FRA,spain,france,198,0.92555713,0.98218497
ESP,DEU,spain,germany,198,0.95741802,0.98631295
ESP,GRC,spain,greece,198,0.88952433,1.0285716
ESP,IND,spain,india,198,1.0500513,1.0327517
ESP,ITA,spain,italy,198,0.94790959,0.97803489
ESP,JPN,spain,japan,198,0.86685691,1.0233037
ESP,MEX,spain,mexico,198,0.98204716,0.90842159
ESP,POL,spain,poland,198,0.95486816,1.0279613
ESP,ROU,spain,romania,198,1.0212888,0.95086666
ESP,KOR,spain,southkorea,198,1.3183704,0.99855921
ESP,ESP,spain,spain,198,1,1
ESP,SWE,spain,sweden,198,1.0397158,1.0132893
ESP,GBR,spain,unitedkingdom,198,0.8795878,0.93648027
ESP,USA,spain,unitedstates,198,0.95500082,0.95811177
ESP,ROW,spain,zz_row,198,0.92220697,0.99073946
SWE,AUT,sweden,austria,198,0.99451598,1.0732957
SWE,CAN,sweden,canada,198,0.89052168,0.97541927
SWE,CHN,sweden,china,198,0.92216238,0.87142128
SWE,CZE,sweden,czechrepublic,198,1.009482,0.96741407
SWE,DNK,sweden,denmark,198,0.88054548,0.97705936
SWE,FIN,sweden,finland,198,0.94580851,0.93594598
SWE,FRA,sweden,france,198,0.94469872,0.93658337
SWE,DEU,sweden,germany,198,0.91998862,0.89305181
SWE,GRC,sweden,greece,198,0.82936894,0.93617703
SWE,IND,sweden,india,198,0.94967475,0.95551655
SWE,ITA,sweden,italy,198,0.92990646,0.93707056
SWE,JPN,sweden,japan,198,0.92768048,0.99862479
SWE,MEX,sweden,mexico,198,0.90970852,0.9357186
SWE,POL,sweden,poland,198,1.0289705,0.92366078
SWE,ROU,sweden,romania,198,0.89629207,0.91542237
SWE,KOR,sweden,southkorea,198,1.1156473,0.9694458
SWE,ESP,sweden,spain,198,0.93418996,0.98491082
SWE,SWE,sweden,sweden,198,1,1
SWE,GBR,sweden,unitedkingdom,198,0.93300938,0.88465163
SWE,USA,sweden,unitedstates,198,0.8599748,0.90808215
SWE,ROW,sweden,zz_row,198,0.9230279,0.98411123
GBR,AUT,unitedkingdom,austria,198,0.97696422,0.99013225
GBR,CAN,unitedkingdom,canada,198,1.0848379,0.95004726
GBR,CHN,unitedkingdom,china,198,0.97209606,0.85882377
GBR,CZE,unitedkingdom,czechrepublic,198,0.97564071,0.94335819
GBR,DNK,unitedkingdom,denmark,198,0.89866507,0.94329834
GBR,FIN,unitedkingdom,finland,198,0.86058768,0.92411872
GBR,FRA,unitedkingdom,france,198,0.97416469,0.94463453
GBR,DEU,unitedkingdom,germany,198,1.0023207,0.9742159
GBR,GRC,unitedkingdom,greece,198,0.96305544,0.93005419
GBR,IND,unitedkingdom,india,198,1.0109546,1.0288895
GBR,ITA,unitedkingdom,italy,198,0.96525839,0.95492683
GBR,JPN,unitedkingdom,japan,198,0.9370983,0.8796729
GBR,MEX,unitedkingdom,mexico,198,1.0094058,0.89360665
GBR,POL,unitedkingdom,poland,198,1.0944854,0.95064774
GBR,ROU,unitedkingdom,romania,198,0.91677463,0.96149678
GBR,KOR,unitedkingdom,southkorea,198,0.98561901,0.8983394
GBR,ESP,unitedkingdom,spain,198,0.87684387,1.0067442
GBR,SWE,unitedkingdom,sweden,198,1.0407147,0.98142812
GBR,GBR,unitedkingdom,unitedkingdom,198,1,1
GBR,USA,unitedkingdom,unitedstates,198,0.91123895,0.81874732
GBR,ROW,unitedkingdom,zz_row,198,0.97405274,0.98241873
USA,AUT,unitedstates,austria,198,1.107654,1.1246565
USA,CAN,unitedstates,canada,198,0.98197185,1.0325269
USA,CHN,unitedstates,china,198,1.0069366,0.87830165
USA,CZE,unitedstates,czechrepublic,198,1.0116567,1.0250815
USA,DNK,unitedstates,denmark,198,0.99228626,0.97557855
USA,FIN,unitedstates,finland,198,1.0423217,1.097691
USA,FRA,unitedstates,france,198,1.1105794,1.1216049
USA,DEU,unitedstates,germany,198,1.0326901,1.1043953
USA,GRC,unitedstates,greece,198,1.2976007,1.069787
USA,IND,unitedstates,india,198,0.94436882,1.1869743
USA,ITA,unitedstates,italy,198,1.0939844,1.0009179
USA,JPN,unitedstates,japan,198,1.0384758,1.0143563
USA,MEX,unitedstates,mexico,198,0.96111931,0.97183024
USA,POL,unitedstates,poland,198,1.1721774,1.121886
USA,ROU,unitedstates,romania,198,1.2164702,1.0948356
USA,KOR,unitedstates,southkorea,198,1.0224984,1.0212333
USA,ESP,unitedstates,spain,198,1.1089774,1.0799911
USA,SWE,unitedstates,sweden,198,1.0704055,1.0461525
USA,GBR,unitedstates,unitedkingdom,198,1.0914635,1.0352189
USA,USA,unitedstates,unitedstates,198,1,1
USA,ROW,unitedstates,zz_row,198,1.0341792,1.0276387
ROW,AUT,zz_row,austria,198,1.0130803,0.98272811
ROW,CAN,zz_row,canada,198,0.87613495,0.99026435
ROW,CHN,zz_row,china,198,0.91024398,0.89731694
ROW,CZE,zz_row,czechrepublic,198,0.99590607,0.99412726
ROW,DNK,zz_row,denmark,198,0.93746688,1.0010899
ROW,FIN,zz_row,finland,198,0.90295839,0.97060475
ROW,FRA,zz_row,france,198,0.97728979,0.98981365
ROW,DEU,zz_row,germany,198,0.97024606,0.98063841
ROW,GRC,zz_row,greece,198,0.98249557,1.0010635
ROW,IND,zz_row,india,198,1.0214338,1.0372236
ROW,ITA,zz_row,italy,198,0.96439292,0.99941656
ROW,JPN,zz_row,japan,198,0.97720303,0.97440933
ROW,MEX,zz_row,mexico,198,0.92912076,0.97453087
ROW,POL,zz_row,poland,198,0.99519634,1.0303579
ROW,ROU,zz_row,romania,198,0.94536808,0.9501807
ROW,KOR,zz_row,southkorea,198,0.97614044,1.0103889
ROW,ESP,zz_row,spain,198,0.95636145,1.0058537
ROW,SWE,zz_row,sweden,198,1.0177997,1.0239744
ROW,GBR,zz_row,unitedkingdom,198,1.0123448,0.9945149
ROW,USA,zz_row,unitedstates,198,0.86426875,0.99442885
ROW,ROW,zz_row,zz_row,198,1,1
AUT,AUT,austria,austria,199,1,1
AUT,CAN,austria,canada,199,0.91527488,0.76411859
AUT,CHN,austria,china,199,1.001962,0.94468072
AUT,CZE,austria,czechrepublic,199,0.99071285,1.0334621
AUT,DNK,austria,denmark,199,1.0219721,1.0399623
AUT,FIN,austria,finland,199,0.98043758,1.041132
AUT,FRA,austria,france,199,1.0447925,0.98143923
AUT,DEU,austria,germany,199,1.0125448,1.033248
AUT,GRC,austria,greece,199,1.0024154,1.0224004
AUT,IND,austria,india,199,0.98698784,1.0951948
AUT,ITA,austria,italy,199,1.036721,1.0475187
AUT,JPN,austria,japan,199,0.97119214,1.2647233
AUT,MEX,austria,mexico,199,0.93081344,1.0679847
AUT,POL,austria,poland,199,1.0026343,1.0600071
AUT,ROU,austria,romania,199,0.9365304,1.0271274
AUT,KOR,austria,southkorea,199,0.9556418,1.1078427
AUT,ESP,austria,spain,199,1.0347595,1.0344494
AUT,SWE,austria,sweden,199,1.0482669,1.0192621
AUT,GBR,austria,unitedkingdom,199,0.99452865,0.96553132
AUT,USA,austria,unitedstates,199,0.9592927,1.0600739
AUT,ROW,austria,zz_row,199,1.0089608,1.001095
CAN,AUT,canada,austria,199,1.1636549,1.0399474
CAN,CAN,canada,canada,199,1,1
CAN,CHN,canada,china,199,1.1204387,1.0509003
CAN,CZE,canada,czechrepublic,199,0.98440532,0.92346753
CAN,DNK,canada,denmark,199,0.61058701,1.0296918
CAN,FIN,canada,finland,199,1.4463052,1.0813261
CAN,FRA,canada,france,199,1.0378313,1.01977
CAN,DEU,canada,germany,199,1.0352386,1.0742462
CAN,GRC,canada,greece,199,0.72592672,1.1144415
CAN,IND,canada,india,199,0.92790585,0.98126377
CAN,ITA,canada,italy,199,1.1160449,0.9907946
CAN,JPN,canada,japan,199,1.0379083,0.97379739
CAN,MEX,canada,mexico,199,1.1030585,0.95976984
CAN,POL,canada,poland,199,0.98838503,1.0828365
CAN,ROU,canada,romania,199,0.82474611,0.8397632
CAN,KOR,canada,southkorea,199,1.1131507,1.0674954
CAN,ESP,canada,spain,199,0.99554618,1.0264588
CAN,SWE,canada,sweden,199,1.18651,1.0865521
CAN,GBR,canada,unitedkingdom,199,0.9566513,0.9060437
CAN,USA,canada,unitedstates,199,0.9592427,0.9780958
CAN,ROW,canada,zz_row,199,1.0030907,0.92897038
CHN,AUT,china,austria,199,1.0081403,0.99357469
CHN,CAN,china,canada,199,0.95293431,0.99403643
CHN,CHN,china,china,199,1,1
CHN,CZE,china,czechrepublic,199,0.97645031,1.0226365
CHN,DNK,china,denmark,199,1.1089321,0.99170099
CHN,FIN,china,finland,199,1.0424775,1.0733599
CHN,FRA,china,france,199,1.0177341,0.9709213
CHN,DEU,china,germany,199,0.98397756,1.0442352
CHN,GRC,china,greece,199,1.0273057,1.0550902
CHN,IND,china,india,199,1.0796333,1.0287695
CHN,ITA,china,italy,199,0.96945039,1.0541768
CHN,JPN,china,japan,199,1.0198721,1.0464978
CHN,MEX,china,mexico,199,0.99528239,1.0014022
CHN,POL,china,poland,199,1.0180093,1.0050253
CHN,ROU,china,romania,199,1.017336,1.0380976
CHN,KOR,china,southkorea,199,1.0224955,1.0338051
CHN,ESP,china,spain,199,0.92547215,0.95905755
CHN,SWE,china,sweden,199,1.0415649,1.012752
CHN,GBR,china,unitedkingdom,199,0.92945206,0.94960046
CHN,USA,china,unitedstates,199,0.92052328,0.96054603
CHN,ROW,china,zz_row,199,0.98322034,1.0445869
CZE,AUT,czechrepublic,austria,199,1.0417871,1.0228094
CZE,CAN,czechrepublic,canada,199,1.1108444,1.1517597
CZE,CHN,czechrepublic,china,199,1.0579651,1.0700745
CZE,CZE,czechrepublic,czechrepublic,199,1,1
CZE,DNK,czechrepublic,denmark,199,1.0490091,1.014311
CZE,FIN,czechrepublic,finland,199,0.94800632,1.0080585
CZE,FRA,czechrepublic,france,199,1.0466053,1.0042296
CZE,DEU,czechrepublic,germany,199,1.0582365,1.0514675
CZE,GRC,czechrepublic,greece,199,0.94464787,1.1809473
CZE,IND,czechrepublic,india,199,1.1324174,0.97977658
CZE,ITA,czechrepublic,italy,199,1.034169,1.1059872
CZE,JPN,czechrepublic,japan,199,1.0135867,1.0577417
CZE,MEX,czechrepublic,mexico,199,0.98108217,1.0409208
CZE,POL,czechrepublic,poland,199,1.0085503,1.0315144
CZE,ROU,czechrepublic,romania,199,0.99257503,0.96798294
CZE,KOR,czechrepublic,southkorea,199,0.95801787,1.0127313
CZE,ESP,czechrepublic,spain,199,1.0041327,1.0244943
CZE,SWE,czechrepublic,sweden,199,1.0641081,1.0536744
CZE,GBR,czechrepublic,unitedkingdom,199,1.0275787,0.97004127
CZE,USA,czechrepublic,unitedstates,199,0.94733844,1.0464071
CZE,ROW,czechrepublic,zz_row,199,1.0999415,1.0571935
DNK,AUT,denmark,austria,199,1.0281363,0.96225377
DNK,CAN,denmark,canada,199,1.5522911,0.96358468
DNK,CHN,denmark,china,199,1.0704099,0.97098443
DNK,CZE,denmark,czechrepublic,199,0.9952132,1.0107898
DNK,DNK,denmark,denmark,199,1,1
DNK,FIN,denmark,finland,199,0.9658939,1.0074105
DNK,FRA,denmark,france,199,1.0485362,1.0228783
DNK,DEU,denmark,germany,199,0.91727777,1.0122007
DNK,GRC,denmark,greece,199,1.4640443,0.96837897
DNK,IND,denmark,india,199,0.90729565,0.88773953
DNK,ITA,denmark,italy,199,1.1642451,1.0129604
DNK,JPN,denmark,japan,199,1.0859249,1.0068294
DNK,MEX,denmark,mexico,199,1.2182804,1.0843814
DNK,POL,denmark,poland,199,1.0842453,1.0223098
DNK,ROU,denmark,romania,199,1.0939388,0.95791937
DNK,KOR,denmark,southkorea,199,0.99787932,0.99800469
DNK,ESP,denmark,spain,199,1.2107928,0.95582944
DNK,SWE,denmark,sweden,199,1.0625459,0.95316495
DNK,GBR,denmark,unitedkingdom,199,0.81803061,0.91875825
DNK,USA,denmark,unitedstates,199,1.0077139,1.107384
DNK,ROW,denmark,zz_row,199,0.98597956,0.94109429
FIN,AUT,finland,austria,199,0.98988987,1.0382315
FIN,CAN,finland,canada,199,0.9647789,1.1354025
FIN,CHN,finland,china,199,1.2893716,1.0430959
FIN,CZE,finland,czechrepublic,199,1.1817317,1.0582669
FIN,DNK,finland,denmark,199,1.0269464,1.036403
FIN,FIN,finland,finland,199,1,1
FIN,FRA,finland,france,199,1.1070217,0.99411336
FIN,DEU,finland,germany,199,0.9722765,1.0169898
FIN,GRC,finland,greece,199,1.0482398,0.89123971
FIN,IND,finland,india,199,0.93983534,0.87316636
FIN,ITA,finland,italy,199,1.0620526,0.95050141
FIN,JPN,finland,japan,199,1.0824896,1.0680066
FIN,MEX,finland,mexico,199,0.98851829,1.0871
FIN,POL,finland,poland,199,1.084454,0.96642982
FIN,ROU,finland,romania,199,0.88415178,0.90396388
FIN,KOR,finland,southkorea,199,1.0726659,0.99993913
FIN,ESP,finland,spain,199,1.2084399,0.96112797
FIN,SWE,finland,sweden,199,0.99984678,0.9829018
FIN,GBR,finland,unitedkingdom,199,1.0134703,0.9744336
FIN,USA,finland,unitedstates,199,0.99977712,0.93615709
FIN,ROW,finland,zz_row,199,0.85110623,0.95261068
FRA,AUT,france,austria,199,0.97760501,1.0402525
FRA,CAN,france,canada,199,1.2119154,1.108281
FRA,CHN,france,china,199,1.1381488,1.0137455
FRA,CZE,france,czechrepublic,199,1.0574051,0.99509782
FRA,DNK,france,denmark,199,1.077992,1.006106
FRA,FIN,france,finland,199,0.82820815,1.0386963
FRA,FRA,france,france,199,1,1
FRA,DEU,france,germany,199,1.0616819,0.98868723
FRA,GRC,france,greece,199,0.98191796,1.0189849
FRA,IND,france,india,199,0.90671636,1.0514129
FRA,ITA,france,italy,199,1.021902,1.0277579
FRA,JPN,france,japan,199,1.0247902,1.0499221
FRA,MEX,france,mexico,199,1.0412121,1.0766419
FRA,POL,france,poland,199,0.9970756,1.0042201
FRA,ROU,france,romania,199,0.96541945,1.0212063
FRA,KOR,france,southkorea,199,0.98769974,0.99033931
FRA,ESP,france,spain,199,1.0415261,1.0200515
FRA,SWE,france,sweden,199,1.055385,0.99477438
FRA,GBR,france,unitedkingdom,199,0.96411536,0.95972906
FRA,USA,france,unitedstates,199,1.0209179,0.98755586
FRA,ROW,france,zz_row,199,1.0642558,1.0126211
DEU,AUT,germany,austria,199,1.032286,1.0060831
DEU,CAN,germany,canada,199,0.98016797,0.99984508
DEU,CHN,germany,china,199,1.0583775,1.036651
DEU,CZE,germany,czechrepublic,199,1.0100605,0.98399111
DEU,DNK,germany,denmark,199,1.0185252,1.0045455
DEU,FIN,germany,finland,199,0.9383699,1.0202295
DEU,FRA,germany,france,199,1.0359794,0.99843629
DEU,DEU,germany,germany,199,1,1
DEU,GRC,germany,greece,199,1.0787704,1.0133725
DEU,IND,germany,india,199,1.1137971,1.0638191
DEU,ITA,germany,italy,199,1.0051427,1.0109815
DEU,JPN,germany,japan,199,1.0187804,1.0236885
DEU,MEX,germany,mexico,199,0.962459,1.0342294
DEU,POL,germany,poland,199,0.9992566,1.0199953
DEU,ROU,germany,romania,199,1.0226441,1.0300702
DEU,KOR,germany,southkorea,199,1.0715884,1.0087161
DEU,ESP,germany,spain,199,1.0685504,0.99957379
DEU,SWE,germany,sweden,199,1.0207818,1.0121688
DEU,GBR,germany,unitedkingdom,199,0.95424215,0.96331067
DEU,USA,germany,unitedstates,199,0.95394214,0.93673512
DEU,ROW,germany,zz_row,199,0.99902784,1.0513512
GRC,AUT,greece,austria,199,1.0801854,1.044998
GRC,CAN,greece,canada,199,0.890072,0.95119619
GRC,CHN,greece,china,199,1.0930738,0.92763788
GRC,CZE,greece,czechrepublic,199,0.99224052,0.98475998
GRC,DNK,greece,denmark,199,0.89610169,0.93482925
GRC,FIN,greece,finland,199,0.73395447,0.86088826
GRC,FRA,greece,france,199,1.0423275,0.95075048
GRC,DEU,greece,germany,199,1.0351266,1.0294738
GRC,GRC,greece,greece,199,1,1
GRC,IND,greece,india,199,1.0356247,1.1006013
GRC,ITA,greece,italy,199,1.0742314,1.0408847
GRC,JPN,greece,japan,199,0.85430299,1.0928643
GRC,MEX,greece,mexico,199,0.91411811,0.73068604
GRC,POL,greece,poland,199,1.394862,0.99906008
GRC,ROU,greece,romania,199,1.0535,1.0042252
GRC,KOR,greece,southkorea,199,0.57448759,1.2328156
GRC,ESP,greece,spain,199,0.95518263,0.96744513
GRC,SWE,greece,sweden,199,1.0729552,0.98107286
GRC,GBR,greece,unitedkingdom,199,0.91288735,1.0310491
GRC,USA,greece,unitedstates,199,0.9577479,1.0238215
GRC,ROW,greece,zz_row,199,1.1117099,1.0539048
IND,AUT,india,austria,199,0.9922874,0.97955584
IND,CAN,india,canada,199,1.0783452,0.94354057
IND,CHN,india,china,199,1.0378465,0.91718783
IND,CZE,india,czechrepublic,199,0.91455679,0.9594635
IND,DNK,india,denmark,199,0.96534839,0.99074066
IND,FIN,india,finland,199,0.9382582,0.93354112
IND,FRA,india,france,199,1.0023752,0.93872182
IND,DEU,india,germany,199,0.95343933,0.98623491
IND,GRC,india,greece,199,1.1434579,0.94981972
IND,IND,india,india,199,1,1
IND,ITA,india,italy,199,0.93871453,0.98484025
IND,JPN,india,japan,199,0.92977216,0.9316
IND,MEX,india,mexico,199,0.91773987,1.0492226
IND,POL,india,poland,199,0.90645569,1.0064752
IND,ROU,india,romania,199,0.76586362,1.0849648
IND,KOR,india,southkorea,199,0.97140332,0.9763306
IND,ESP,india,spain,199,0.90953897,0.99543448
IND,SWE,india,sweden,199,0.96982662,1.0239569
IND,GBR,india,unitedkingdom,199,0.93843509,0.93911403
IND,USA,india,unitedstates,199,0.91916986,0.90780611
IND,ROW,india,zz_row,199,1.02444,0.93090649
ITA,AUT,italy,austria,199,1.0373549,1.0037932
ITA,CAN,italy,canada,199,1.0057954,0.9759286
ITA,CHN,italy,china,199,1.0681324,0.95707508
ITA,CZE,italy,czechrepublic,199,0.9702309,0.99484567
ITA,DNK,italy,denmark,199,1.0106246,0.97875
ITA,FIN,italy,finland,199,0.91459325,1.0016699
ITA,FRA,italy,france,199,1.0154742,0.99045252
ITA,DEU,italy,germany,199,1.0025871,1.001802
ITA,GRC,italy,greece,199,1.0086488,1.0298526
ITA,IND,italy,india,199,1.0590759,1.0582265
ITA,ITA,italy,italy,199,1,1
ITA,JPN,italy,japan,199,1.0679589,0.97164533
ITA,MEX,italy,mexico,199,0.9815188,1.0960142
ITA,POL,italy,poland,199,1.0237458,1.014814
ITA,ROU,italy,romania,199,0.96663165,0.978213
ITA,KOR,italy,southkorea,199,1.1218317,0.96647764
ITA,ESP,italy,spain,199,1.0225381,0.96758817
ITA,SWE,italy,sweden,199,1.0334093,0.99763535
ITA,GBR,italy,unitedkingdom,199,0.99753804,0.94332323
ITA,USA,italy,unitedstates,199,1.0132322,0.95413078
ITA,ROW,italy,zz_row,199,1.0339418,1.0225056
JPN,AUT,japan,austria,199,1.0163045,0.98950235
JPN,CAN,japan,canada,199,0.98981205,1.0311624
JPN,CHN,japan,china,199,1.0174663,1.0011017
JPN,CZE,japan,czechrepublic,199,1.0323338,1.0066523
JPN,DNK,japan,denmark,199,0.96128423,1.0414612
JPN,FIN,japan,finland,199,0.93940587,1.0208331
JPN,FRA,japan,france,199,1.0345429,0.9623736
JPN,DEU,japan,germany,199,0.99531465,0.98552024
JPN,GRC,japan,greece,199,1.212455,0.96979549
JPN,IND,japan,india,199,1.0752818,1.0060431
JPN,ITA,japan,italy,199,1.0506702,1.0099806
JPN,JPN,japan,japan,199,1,1
JPN,MEX,japan,mexico,199,0.95296664,1.0029509
JPN,POL,japan,poland,199,0.99969385,1.0316905
JPN,ROU,japan,romania,199,0.99175965,1.0382034
JPN,KOR,japan,southkorea,199,1.0122142,1.0377129
JPN,ESP,japan,spain,199,0.96896467,1.0526472
JPN,SWE,japan,sweden,199,1.0179504,1.1667252
JPN,GBR,japan,unitedkingdom,199,1.0183934,0.91325439
JPN,USA,japan,unitedstates,199,0.94633899,0.97654095
JPN,ROW,japan,zz_row,199,0.93405632,0.9525476
MEX,AUT,mexico,austria,199,1.1514922,0.97110646
MEX,CAN,mexico,canada,199,0.95914986,1.0248053
MEX,CHN,mexico,china,199,0.99635046,1.1780603
MEX,CZE,mexico,czechrepublic,199,1.1330749,1.065862
MEX,DNK,mexico,denmark,199,1.0265608,0.59808739
MEX,FIN,mexico,finland,199,0.83563724,1.0170231
MEX,FRA,mexico,france,199,0.98798167,0.89307318
MEX,DEU,mexico,germany,199,0.93619736,1.0205547
MEX,GRC,mexico,greece,199,0.97973201,0.8397971
MEX,IND,mexico,india,199,0.94478737,0.95880747
MEX,ITA,mexico,italy,199,0.90910988,0.96312635
MEX,JPN,mexico,japan,199,0.94770063,1.0767238
MEX,MEX,mexico,mexico,199,1,1
MEX,POL,mexico,poland,199,1.0458597,0.84113718
MEX,ROU,mexico,romania,199,1.0126737,0.78396002
MEX,KOR,mexico,southkorea,199,1.076626,0.99053089
MEX,ESP,mexico,spain,199,0.94080223,0.88981135
MEX,SWE,mexico,sweden,199,0.90542318,0.92901703
MEX,GBR,mexico,unitedkingdom,199,1.0530559,0.90031452
MEX,USA,mexico,unitedstates,199,0.88541682,0.99546238
MEX,ROW,mexico,zz_row,199,0.91864415,0.98970421
POL,AUT,poland,austria,199,0.97776638,1.0021728
POL,CAN,poland,canada,199,0.96501465,0.97335156
POL,CHN,poland,china,199,0.93085268,1.1527021
