iso,country,date,L_hat_c,phistar_hat_c,psiS_hat_c,psiR_hat_c,DR2_c,chiC_hat_c,chiD_hat_c,AC_hat_c,AD_hat_c,AS_hat_c,kC_hat_c,kD_hat_c
ITA,italy,198,0.99658895,1.0069423,1.0509058,0.98850186,0.00125209,1.0173435,1.0644309,0.97748365,1.0009551,1.0019397,1.0004034,0.98835816
ITA,italy,199,0.99610069,0.98736857,1.0267246,0.99358263,0.00131913,0.98815791,1.0344879,1.0057036,1.0081735,1.005393,1.0002817,0.9903691
ITA,italy,200,0.99599843,0.95464635,1.0033123,0.99917809,0.00145633,0.94305417,1.0109888,1.0120291,0.99644673,0.99841333,1.0000929,0.99181119
ITA,italy,201,0.99973798,0.93769182,1.0316071,0.99212458,0.00158528,0.9308507,0.95270378,1.0266446,0.9892333,0.99796784,0.99945883,0.99337691
ITA,italy,202,0.99956319,0.97203034,1.0472687,0.98775352,0.00126573,0.97920916,0.99537124,1.0023835,0.9847221,0.98915181,0.99896126,0.99295847
ITA,italy,203,0.99672246,1.0211242,0.95507606,1.0123403,0.00162336,1.0090679,1.031547,1.0025235,1.0110025,1.0038338,0.99876356,0.9933374
ITA,italy,204,1.0050421,0.99391644,1.0562291,0.98542797,0.00169408,1.0378444,1.017627,0.96686485,0.99690703,0.99054484,0.99877396,0.99442706
ITA,italy,205,1.0033154,1.0283122,0.98844965,1.0032084,0.00182374,0.99735501,0.99327946,1.0138926,1.0066617,0.99269018,0.99905999,0.99510303
ITA,italy,206,0.99860864,0.96979183,0.97430378,1.0070327,0.00146532,0.98243502,0.95933128,0.98966479,0.99360926,0.99329099,0.99894041,0.99444002
ITA,italy,207,0.9986067,0.97187502,0.96633481,1.0089143,0.00152781,0.98934984,0.91430995,0.98255233,1.019004,1.0064607,0.99872458,0.99337256
ITA,italy,208,1.0000436,0.97054678,0.95723159,1.0108468,0.00158452,1.025348,0.93391736,0.9153127,0.9921005,0.99200865,0.99861613,0.99054348
ITA,italy,209,1.0009156,0.97891148,0.97758545,1.0053832,0.00153213,0.98487147,0.92641288,1.0060955,0.99261476,0.99919621,0.99844354,0.98878247
ITA,italy,210,0.99965152,0.95730531,1.0588192,0.98626423,0.00121357,0.96700317,0.95134986,0.99458435,0.99743294,0.99188235,0.99842556,0.9869981
ITA,italy,211,0.99764696,1.0124515,0.93941134,1.0151899,0.00120719,1.0317319,0.98032764,0.97268932,1.0119912,0.99494484,0.99810663,0.98630904
JPN,japan,161,0.99540835,0.99119121,1.0311365,0.99279026,0.00453628,1.0565538,1.0343395,0.96248363,1.0033676,1.0009866,1.0089742,1.0015953
JPN,japan,162,1.0012957,0.98692712,1.0133675,0.99678515,0.00455952,0.9749197,1.0241268,1.0157155,0.99607936,0.99611024,1.0099642,1.0032943
JPN,japan,163,1.0004141,0.98537174,1.0081526,0.99800671,0.0043317,1.0015584,1.0424724,0.98924673,1.0033827,0.99920778,1.0092748,1.0048125
JPN,japan,164,1.0042945,0.92867692,0.97689819,1.0057058,0.00442812,0.97470701,0.89175207,0.93598675,1.0004863,0.99685905,1.0090495,1.0078382
JPN,japan,165,0.99804225,0.98282793,0.99193108,1.0019358,0.00420216,0.89205642,0.96941694,1.069122,0.99864743,0.99123594,1.0083191,1.0031555
JPN,japan,166,0.99380549,0.99635238,0.96910727,1.0073374,0.00416258,0.97808944,0.95513502,1.0066552,1.0003581,0.99329775,1.0060729,1.0022383
JPN,japan,167,0.99553293,0.96852706,0.98901113,1.0025109,0.00305021,0.99722213,0.9427331,0.9761234,1.0012535,1.000707,1.0055725,0.99967958
JPN,japan,168,0.99947824,0.93380253,0.97604389,1.0054002,0.00325016,0.98030839,0.90871157,0.96208784,0.99566584,0.99991374,1.005459,0.99740839
JPN,japan,169,0.9964502,1.0133142,1.0070383,0.99845975,0.00357317,0.94972665,1.0376044,1.0643694,1.0025623,1.0039888,1.0051326,0.99450253
JPN,japan,170,0.99297988,1.0334923,0.99907544,1.0002041,0.00358242,1.0193103,1.0611649,1.0175418,1.0094548,1.0055035,1.004277,0.99600737
JPN,japan,171,1.0008441,0.96190376,0.99091783,1.0020024,0.00357507,0.97872588,0.94772807,0.98431531,0.99931082,0.99673129,1.0044896,0.99826113
JPN,japan,172,0.99947285,0.97044466,1.0375805,0.99180624,0.0039789,1.0208915,0.99451616,0.96367428,0.99750468,0.99202147,1.0041172,0.99655687
JPN,japan,173,0.99852321,0.98662136,0.95620174,1.0099902,0.0032126,0.91524599,0.96272833,1.062257,1.0030797,1.0061822,1.0043623,0.99659051
JPN,japan,174,1.0017431,0.98522777,0.98771658,1.0026526,0.00291238,0.98028351,1.0034743,1.0145989,1.0003189,0.99564763,1.003063,0.99572174
JPN,japan,175,0.99936726,1.0257783,1.0109582,0.99766886,0.00297787,1.0496568,1.0594018,0.99703858,1.0038503,1.0067534,1.0028145,0.99615593
JPN,japan,176,0.99984171,0.98484196,0.99428415,1.0012321,0.0033611,1.0181327,0.97539682,0.98182763,0.9969601,0.99966725,1.0034901,0.99805499
JPN,japan,177,1.0015303,0.97907317,1.020888,0.99552855,0.00358653,0.95368758,1.012806,1.034989,0.99219724,0.99220333,1.0038219,0.99704672
JPN,japan,178,1.0007377,0.97569845,1.0308932,0.99321827,0.00355367,0.9820311,1.0023145,0.99849372,1.0000973,0.99558899,1.003161,0.99786286
JPN,japan,179,1.0004739,0.99413315,0.99256739,1.0016935,0.003714,1.0098457,0.99203718,0.99194255,0.99567921,0.99181609,1.0028714,0.99847252
JPN,japan,180,0.99863172,0.97641382,1.0170419,0.9961524,0.00389155,1.0008268,1.0206099,0.98965453,1.0003775,0.99687691,1.0030282,0.99796646
JPN,japan,181,1.0020025,0.98841705,0.99934759,1.0001504,0.00402664,0.95078271,1.0009965,1.033934,1.0002167,0.99729399,1.0030061,0.99927521
JPN,japan,182,1.0026822,0.96210488,0.99291434,1.001632,0.00416914,0.96718082,0.97205059,0.99781756,0.99556969,0.99684408,1.0023216,0.99989061
JPN,japan,183,1.0031471,0.9387025,1.0108885,0.99751396,0.00413496,0.9668578,0.95309841,0.97784625,0.99470166,0.99330958,1.0019224,0.99936164
JPN,japan,184,0.99738562,0.98237708,1.0100762,0.99766859,0.00462907,1.0214552,0.9821513,0.96490349,0.99708258,0.99742702,1.001472,0.9981946
JPN,japan,185,1.0026737,0.99264959,1.0096198,0.99774651,0.00482335,0.96383503,1.0207162,1.0304188,0.99515459,1.0018367,1.0017019,0.99769389
JPN,japan,186,0.99963401,0.96236846,1.0313526,0.99256805,0.0046552,0.94703854,0.98272013,1.0214613,0.99416914,0.99289393,1.0012338,0.9987064
JPN,japan,187,1.0037659,0.9695215,0.99003119,1.0024554,0.00422765,0.98282493,0.96926945,0.99675125,1.0017993,1.0021684,1.0006149,0.998616
JPN,japan,188,1.0024491,0.97197796,0.98530418,1.0035748,0.00438461,1.0025783,0.93240505,0.97432196,0.99894378,0.99693634,1.0005134,0.99795046
JPN,japan,189,0.99901237,0.95569041,1.0101291,0.99758092,0.00421468,0.9314963,0.97656854,1.0365961,0.9971972,0.99880129,1.0006526,0.99557887
JPN,japan,190,1.0053072,0.98214746,1.0319862,0.99226481,0.00424375,0.92917928,1.0176199,1.0642693,0.99923504,0.99196741,0.99997158,0.99554012
JPN,japan,191,0.99787796,1.0042706,1.0036566,0.99908034,0.00498802,0.96820806,0.99845731,1.0234406,1.0054937,0.99637961,0.99928328,0.99661771
JPN,japan,192,1.0019191,1.0508044,1.0193221,0.99511805,0.00584883,1.1112534,1.0474355,0.94924835,1.0048952,0.9930507,0.9989708,0.99691025
JPN,japan,193,0.99616918,0.96380261,1.035307,0.9908623,0.00567103,0.94418445,1.0107379,1.0277228,0.98545326,0.98170981,0.99998938,0.99794465
JPN,japan,194,1.0018708,0.9756704,1.0486908,0.98683323,0.00636381,0.9640993,0.97260813,0.99883208,0.98057044,0.97048089,0.99937459,0.99867384
JPN,japan,195,0.99579854,1.210872,0.91337822,1.0248922,0.00577648,1.2454554,1.1381185,0.94213223,1.0029839,0.99524269,0.99898571,0.99749406
JPN,japan,196,0.99989582,1.0564157,0.83438983,1.0424127,0.00371558,1.0764326,0.8584954,0.92756686,0.98747986,0.98952137,1.0010943,0.99924699
JPN,japan,197,0.99489477,0.92669901,1.0318316,0.99347476,3.01E-03,0.87016488,0.93271303,1.0510363,1.0149769,1.0193566,1.0017852,0.99140297
JPN,japan,198,0.99115091,0.98742073,1.0797505,0.98302057,0.00346075,0.90410188,1.0602508,1.0852863,1.0030711,0.99981504,1.0000541,0.99079974
JPN,japan,199,0.99815099,0.9982025,1.0847699,0.98017596,0.00369781,1.0051053,1.0342745,1.0037181,1.0124512,1.0145031,0.99893516,0.99341078
JPN,japan,200,0.99820049,0.99356111,1.0709902,0.9816269,0.00421342,1.1647564,0.98253251,0.87913385,1.0073344,1.0066792,0.99897338,0.99512435
JPN,japan,201,1.0026511,1.026757,1.0008053,0.99977261,0.00438555,0.84083821,1.0167017,1.1738819,0.99267008,1.0032453,1.0005688,0.99438713
JPN,japan,202,0.99698572,1.0421383,1.0447066,0.98736302,0.00405192,1.0196751,1.0387074,1.0175612,1.0056817,1.0148922,0.99879284,0.99529634
JPN,japan,203,1.0036599,0.98901678,1.0238475,0.99286767,0.00446013,1.0323699,0.98868582,0.96199182,0.9967585,0.98866037,0.99896131,0.99637667
JPN,japan,204,0.99846739,0.97186106,1.0419909,0.98704947,0.00534276,1.1668743,0.93301691,0.84893209,0.98679054,0.97754171,0.99926469,0.99588918
JPN,japan,205,1.0023289,0.9974769,1.0272048,0.99114266,0.00556417,0.78893737,0.98115606,1.1892542,0.98079061,0.97672085,1.0009027,0.99296107
JPN,japan,206,0.99514179,1.0420363,0.99502916,1.0016773,0.00581327,1.0388341,1.101785,1.0165487,1.0221641,1.0201067,0.99846048,0.99291254
JPN,japan,207,0.9990979,1.0285781,0.99822228,1.0005959,0.0061419,1.0255398,1.0380932,0.99568821,1.008678,1.006956,0.99874459,0.99642788
JPN,japan,208,1.0015934,0.97982463,0.99237886,1.0025484,0.00682505,1.1682238,0.94350997,0.85201941,1.010978,1.0094174,0.99896314,0.99800347
JPN,japan,209,0.99793191,1.0093646,0.97291756,1.0089643,0.00693575,0.85431325,0.96532338,1.1330786,0.99561843,0.99286949,1.0005574,0.99587467
JPN,japan,210,0.99856528,1.0013238,0.97989924,1.0064156,0.00619748,0.99875835,0.99464723,1.0002619,0.99456785,0.99766952,0.99892191,0.99492991
JPN,japan,211,1.0007982,0.95407186,1.0142726,0.99556457,0.00556964,0.98367994,0.93731806,0.97231397,1.0011161,0.9991006,0.99890912,0.99468105
MEX,mexico,161,1.0190104,1.0191926,0.99658529,1.0016277,-0.00041232,1.0103077,1.0196287,1.022754,1.0120165,1.0129098,0.99791501,0.98941852
MEX,mexico,162,1,1.0530546,0.99463263,1.0025455,-0.00029588,1.0900169,1.0181369,0.96387913,1.0111253,1.0099597,0.99817185,0.99021628
MEX,mexico,163,0.99702381,1.0289888,1.0006174,0.99970952,-0.00025021,0.97346123,0.96355648,1.0254547,0.95591375,0.99240942,0.998921,0.99049138
MEX,mexico,164,1.0053525,0.96128411,0.9932341,1.0031864,-0.00033478,0.95849182,0.99043717,1.0010714,0.98538723,0.98823536,0.99858303,0.98917264
MEX,mexico,165,1.0281667,1.0994216,0.98680707,1.0061515,-0.00017414,1.0669614,1.0116203,0.9901602,1.0431931,1.0117672,0.99814208,0.98945899
MEX,mexico,166,1.0033979,0.99330429,0.97798558,1.0100674,-0.00014623,1.0826639,0.95217802,0.95531765,1.0316768,1.0132327,0.99860702,0.98903288
MEX,mexico,167,0.99763982,1.0049562,1.0336572,0.98509719,-0.00017789,0.95608429,0.97441405,1.0295425,0.97572754,1.0020418,0.99960218,0.98777921
MEX,mexico,168,0.99969142,1.0170136,0.99000703,1.0046428,-0.00014136,0.99367254,1.0214034,1.0369937,1.0196331,1.0076971,0.99909879,0.98737084
MEX,mexico,169,1.0121666,0.96191327,0.99995507,1.0000206,-0.00016706,0.9918841,0.97336725,0.99169831,0.99472897,1.0035079,0.99910917,0.98782974
MEX,mexico,170,1.0038235,0.94633122,0.98100259,1.0086972,-0.00009425,0.97505358,0.93129685,0.97450343,1.0011,1.0050068,0.99920573,0.9880606
MEX,mexico,171,0.99722051,0.98855041,1.0146214,0.99348995,-0.00015287,0.95724127,0.96520925,1.0299392,1.0045512,1.0015367,0.99896013,0.98698115
MEX,mexico,172,1.0045422,0.90607476,1.0160533,0.99270036,-0.0002346,0.94176044,0.89519356,0.9916734,0.98171591,0.99687708,0.99860722,0.986582
MEX,mexico,173,1.0175442,1.0102288,0.97932688,1.0096214,-0.0000944,1.0237145,1.0267908,0.97322964,1.0322206,1.0098192,0.99822279,0.98495728
MEX,mexico,174,1.0012381,0.97374399,1.0235002,0.98939098,-0.00011863,0.92561709,0.94506063,1.0673087,0.97509987,0.99915637,0.99835623,0.98577478
MEX,mexico,175,0.98887057,0.9411617,1.0300888,0.9859483,-0.00022216,0.92856786,0.94694402,1.0104641,0.96889434,1.0139578,0.99787986,0.98486971
MEX,mexico,176,1.0051063,1.0169351,1.0041928,0.99795425,-0.00019995,1.0606314,1.0073432,0.99279395,1.0188723,1.0295906,0.99725178,0.98460382
MEX,mexico,177,1.024493,0.99370434,0.97297658,1.0132675,-0.00023371,1.0108493,1.0724246,1.003986,0.9842875,1.006853,0.99791482,0.98468759
MEX,mexico,178,1.0037508,0.98077535,1.0085756,0.99595711,-0.00018839,0.99853095,1.0127123,0.99648985,1.0226974,1.0016876,0.99806447,0.98615301
MEX,mexico,179,0.99397966,1.0061481,1.019369,0.99075293,-0.00023352,1.0019982,0.99818758,0.99976422,1.0166997,1.0146493,0.99807137,0.98674968
MEX,mexico,180,1.0052214,1.0015872,1.0129947,0.99361692,-0.00020435,0.9883044,0.96219268,1.0209658,1.0251255,1.0043539,0.99812246,0.98726018
MEX,mexico,181,0.98572199,1.0185524,0.99064861,1.004683,-0.00037383,1.0760197,1.0067644,0.96158408,0.99533674,1.0026827,0.99813018,0.98659087
MEX,mexico,182,1.0033288,1.06488,0.97634311,1.0116815,-0.00034164,0.99535829,1.012309,1.0469287,1.0384294,1.0203692,0.99874841,0.98683996
MEX,mexico,183,0.99709694,1.0190341,1.0093364,0.99555084,-0.00030579,1.0254839,1.0329049,1.0149447,0.99451618,1.0131218,0.99873949,0.98716047
MEX,mexico,184,1.0071748,1.0077378,1.0083346,0.9959732,-0.0004567,1.0505904,1.0024116,0.98376955,1.017314,1.015959,0.9990986,0.98806265
MEX,mexico,185,1.0215464,0.94819619,0.96458219,1.0173241,-0.00034079,0.97049396,1.0038798,1.0031037,0.98710843,1.0104311,0.9996889,0.98824374
MEX,mexico,186,1.004044,1.0182647,1.0019954,0.99907458,-0.00029334,0.98403619,1.0363787,1.0512819,1.0081698,1.0042663,0.99955156,0.9889341
MEX,mexico,187,0.99142828,0.99138134,1.0010112,0.99952968,-0.00028082,0.9972696,0.96168013,0.99024612,0.99491671,1.0058905,0.99954712,0.9897079
MEX,mexico,188,1.0036458,0.99402422,1.0138371,0.99355435,-0.00017871,1.0238273,0.96075746,0.96758877,1.0187116,1.0001693,0.99949709,0.98907692
MEX,mexico,189,1.0179732,1.0018115,0.97765659,1.0106205,-0.00016088,0.98529837,1.0030088,1.0097571,1.0071301,1.0123114,0.99976206,0.98858461
MEX,mexico,190,1.0066667,0.98900444,1.0122642,0.99436059,-0.00030387,0.92838407,0.96027591,1.0721252,0.97695521,1.0026151,0.99960482,0.98898712
MEX,mexico,191,0.99430877,0.99562931,0.98112127,1.0088373,-0.000376,0.9874734,0.94325595,1.0142546,1.0093156,1.0170876,0.99905297,0.9882196
MEX,mexico,192,1.0032261,1.0064763,1.0640577,0.97083793,-0.00026614,1.0472795,1.0065111,0.96664023,1.0156773,1.0093655,0.99906705,0.98719047
MEX,mexico,193,1.0189477,1.0092586,0.97611203,1.0119191,-0.00029246,1.064596,1.0479797,0.97594208,1.0113582,1.0004085,0.99951594,0.98737054
MEX,mexico,194,1.0046836,1.0535206,1.0014444,0.9993048,-0.00017735,1.0065647,1.0380946,1.0252237,0.98639849,0.99447503,1.0002296,0.98831789
MEX,mexico,195,0.99264477,0.8443656,0.99551719,1.0021622,0.00021156,0.87047982,0.8438319,0.97069908,0.90320773,0.96251414,1.0002226,0.98880862
MEX,mexico,196,0.99874765,0.90855091,1.0105362,0.99495172,6.88E-06,0.91762238,0.83712356,0.98405543,0.97395063,0.98003247,0.99881601,0.98583764
MEX,mexico,197,1.0154665,1.0421327,0.95959478,1.0196628,-0.0000171,1.005918,0.9420427,1.017758,1.0721675,1.0050134,0.99798085,0.98290319
MEX,mexico,198,0.99768372,1.0006834,1.0353626,0.98380486,-0.00010837,0.92784829,1.0252777,1.0516679,0.96941029,1.0068939,0.9980702,0.98205835
MEX,mexico,199,0.98913043,0.99381751,1.0154255,0.9925653,-0.00013544,0.95743325,0.98911999,1.03153,0.96900887,1.0200642,0.99738322,0.98286743
MEX,mexico,200,1.0100288,1.0811953,1.0409173,0.97982473,-6.12E-06,1.0575088,1.0011748,0.99467707,0.96453956,1.0051694,0.99699105,0.98291587
MEX,mexico,201,1.0283991,1.0564268,1.0181402,0.99049783,-0.00005883,1.0488217,1.0559459,0.98942211,0.9921256,1.0150403,0.99738139,0.98261593
MEX,mexico,202,1.0017965,0.95807348,1.0050918,0.99725837,-0.00013117,0.91240491,0.97055617,1.0429888,0.94333514,1.0046027,0.99767894,0.98346586
MEX,mexico,203,0.99567511,1.0146281,0.98342743,1.0089934,-0.00007305,1.0057545,1.0014711,1.004443,1.0402691,1.0161176,0.99696608,0.98348177
MEX,mexico,204,1.0031783,1.0366516,1.0407634,0.9784396,-0.00010502,1.0612294,1.0030425,0.97486359,1.0129504,1.0028852,0.99699284,0.9836475
MEX,mexico,205,1.0225924,1.021097,0.99797142,1.0011413,0.00003536,0.98580555,1.010954,1.0183414,1.0594141,1.0014275,0.99737843,0.98345404
MEX,mexico,206,0.99894581,0.97219953,1.0389697,0.97814486,-0.00004145,0.95703453,0.96531254,1.0197174,0.93907246,0.99828785,0.99731339,0.98404196
MEX,mexico,207,0.99514563,0.93316103,0.93884004,1.0364329,-0.00011626,0.95955989,0.9948248,1.0034108,1.0048002,1.0156331,0.99703345,0.98376825
MEX,mexico,208,1.0092259,1.0611485,1.0864537,0.95334901,-0.00004137,1.1194053,1.0067074,0.94493823,0.96131823,0.99073817,0.99679428,0.98442503
MEX,mexico,209,1.0285977,0.98177232,0.97807107,1.0134851,0.00009639,0.94503755,0.96025861,1.0405366,0.9562939,1.0053549,0.99762017,0.98413104
MEX,mexico,210,1.0012625,1.0248462,0.98437353,1.0092736,-0.00010247,0.9965435,1.0187938,1.0335567,1.0756224,1.0130843,0.99734618,0.98385997
MEX,mexico,211,0.99674267,1.026636,0.97152879,1.0164796,0.00023755,0.97405755,0.98335657,1.0247713,0.98196756,1.0014217,0.99735464,0.98415396
POL,poland,161,1.001581,0.96364128,1.1025608,0.96485377,-0.00007112,1.0139636,0.96193801,0.92804585,1.0180068,1.0065367,0.99675478,0.98792666
POL,poland,162,0.99746071,1.0185553,0.97492705,1.0098185,-0.000027,1.067018,0.95232377,0.93986389,1.0198499,1.0089491,0.99662354,0.9879972
POL,poland,163,0.99924315,0.99410458,1.0225956,0.99145739,-0.00003286,1.0152476,0.99996702,0.95999265,0.97730642,1.0121066,0.99690465,0.98679731
POL,poland,164,0.99655719,1.0803579,0.95950619,1.0157901,-0.00016421,1.063199,0.98645839,1.029836,1.0057035,1.0010874,0.99680835,0.98714605
POL,poland,165,0.99467975,1.0674108,0.98796214,1.0044339,-0.00008992,1.138028,0.9995256,0.89511167,1.0516557,1.0196604,0.99732531,0.98573446
POL,poland,166,0.99083079,0.96186969,0.99124526,1.0031718,-0.00006422,0.85204344,0.94273551,1.0396733,0.95913994,1.0049696,0.99795077,0.98556252
POL,poland,167,0.99481211,1.0224301,0.98920163,1.0038657,-0.0001304,1.0408491,1.0023439,0.98638371,1.0150548,1.0007648,0.99641698,0.98525747
POL,poland,168,0.98513037,1.0054361,0.9774511,1.0079543,-0.00012857,1.0222354,0.92549768,0.99686286,1.0167529,1.0158753,0.99666113,0.98523766
POL,poland,169,0.99549324,1.0020827,0.97441372,1.0087526,-0.00015673,0.94117266,1.0181764,1.0279625,0.96038114,1.0002219,0.99692159,0.98384307
POL,poland,170,0.99525726,0.95771542,1.067952,0.97754621,-0.00010318,0.86783056,0.98530311,1.0609518,1.0075537,1.0106746,0.99639186,0.98469409
POL,poland,171,0.9898917,1.0353824,0.96838367,1.0114134,-0.00009553,1.0746226,0.99553486,0.97781009,0.98621451,1.0077867,0.99544137,0.98535011
POL,poland,172,0.99576951,0.98560234,0.97326748,1.0092398,-0.00010252,0.96859684,0.98479923,0.98554975,1.023053,1.0128615,0.99590324,0.98495381
POL,poland,173,0.9949458,0.98260456,1.0412564,0.98624849,-0.00014472,0.92175901,0.97718237,1.1097903,0.99925119,1.0138047,0.99551613,0.98506084
POL,poland,174,1.0063314,0.94872057,1.065899,0.97680958,-0.00015507,0.94335231,1.0288014,1.0387599,0.98144662,1.0041021,0.99537585,0.98505388
POL,poland,175,0.99319628,0.97436401,1.0268294,0.9896974,-0.00014549,0.94532167,0.99722319,1.0173559,1.0058483,0.99955744,0.99521907,0.98662889
POL,poland,176,1.0041986,1.0330146,1.0064902,0.99741424,-0.00011521,0.97018619,1.0234551,0.98981925,1.0249432,1.0336183,0.99484867,0.98716717
POL,poland,177,1.0046211,0.98783066,1.0953362,0.96167132,-0.0001237,1.0160569,1.1059541,1.0565451,0.99257415,0.97319519,0.99442502,0.98818369
POL,poland,178,1.0010952,1.0657114,0.88170107,1.0541711,-0.00006953,1.1549511,0.98945208,0.9397846,1.02367,1.0194412,0.99484282,0.99122436
POL,poland,179,1.0067099,1.0668616,0.97250448,1.0105307,-0.00011556,1.1262154,0.99814896,0.96959473,1.0050352,1.0030889,0.99563566,0.98984914
POL,poland,180,1.0113019,1.0568017,0.96158319,1.0141599,-0.00016663,1.1711284,1.0047322,0.8897801,1.0296557,1.0290314,0.99646195,0.9888842
POL,poland,181,1.0010029,0.96787966,1.0002201,0.99992307,-0.00005106,0.85827242,0.95133656,1.101371,0.98845942,1.0029751,0.99734045,0.98860633
POL,poland,182,1.0027195,1.0037248,0.99940132,1.0002093,-0.00006299,1.0125099,0.98119253,0.99456223,1.0277108,1.0157833,0.9964197,0.98849358
POL,poland,183,1.0124902,1.0076445,1.0062961,0.99780077,-4.02E-06,1.0476242,1.0136204,0.97498052,0.99975965,1.0066924,0.99656484,0.98844591
POL,poland,184,1.0073312,1.0293163,0.96020911,1.0140173,-6.97E-07,1.1248129,1.0169671,0.87986876,0.98900893,1.0086595,0.9969431,0.98908734
POL,poland,185,1.0025192,1.0020469,1.0321186,0.98928588,0.00006665,0.93412767,1.020622,1.1608405,1.001978,1.0162813,0.99736841,0.98965885
POL,poland,186,1.0122156,1.0100137,1.026181,0.99088842,0.00007539,1.0193468,1.0312172,1.034117,1.0030825,1.002878,0.99766381,0.99054077
POL,poland,187,1.0159989,1.0350914,0.99597825,1.0014495,0.00008567,1.0786716,1.0260355,1.0036235,0.99227045,1.00822,0.99817821,0.99159708
POL,poland,188,1.0057015,1.0042241,1.00252,0.99909671,0.00004948,0.99960174,1.04185,1.0249144,1.0014148,0.99702028,0.99925812,0.99232891
POL,poland,189,1.0164676,1.0384074,0.97312541,1.0096662,0.00008138,1.0884339,1.0146397,0.95095982,1.0232713,1.0184309,0.9994764,0.99452729
POL,poland,190,1.0084988,1.01753,1.0165737,0.99425455,0.00008202,1.0325489,1.0109236,0.99225763,1.0206446,1.0097643,1.0002023,0.99465646
POL,poland,191,1.005267,1.0632302,1.0280781,0.99004793,0.00007548,1.1015219,1.0397673,0.98908632,1.0271036,1.0074921,1.0005903,0.99533276
POL,poland,192,1.0116576,1.065375,1.0397778,0.98535948,0.00018022,1.0070331,1.1037273,1.0698578,0.9987952,0.99656072,1.0019693,0.99673481
POL,poland,193,1.0173496,1.0787888,0.89831886,1.0394913,0.00021268,1.1965123,1.029895,0.91403092,0.99854692,1.0060364,1.0024977,1.00101
POL,poland,194,1.0019726,1.0092866,0.95076115,1.0165264,0.00021242,1.1121444,0.97188035,0.92735447,1.0249645,1.003921,1.0048399,1.000501
POL,poland,195,1.0047631,0.84146694,0.96128353,1.012154,-1.05E-05,0.73945317,0.82666712,1.1226569,1.0032884,0.98535377,1.0064266,0.99857235
POL,poland,196,1.0054358,0.87447509,0.99152645,1.0025264,-5.07E-06,0.78064177,0.77263052,1.1700463,0.97520554,0.9949375,1.0024044,0.99457881
POL,poland,197,1.0033947,1.0123894,1.0054114,0.99840431,0.00003924,1.0805529,0.9571087,0.95474871,1.0256751,1.0156039,1.0005873,0.98835208
POL,poland,198,0.99436126,1.0837285,1.0284511,0.99155163,0.00001307,1.1731809,0.99332227,0.96059474,1.0155099,1.0159808,1.0015061,0.98737686
POL,poland,199,0.99848781,0.99504166,1.0097701,0.99699086,-0.00004216,1.0461733,0.99405442,0.96728198,0.99017406,1.0268338,1.0039151,0.98649038
POL,poland,200,0.99608759,0.9908505,1.0427017,0.98667954,0.00004157,1.0609645,1.08452,0.91588613,1.0372198,0.99564573,1.0044456,0.98651806
POL,poland,201,0.97675008,0.96153281,1.0536611,0.9823104,0.00013981,0.88627828,0.92528354,1.099041,0.98421508,1.0285417,1.0046024,0.98945818
POL,poland,202,1.0058373,0.98506046,1.0945707,0.96655994,0.00011122,0.97912907,1.0335289,1.0299306,1.0050851,0.99446164,1.0034643,0.98816461
POL,poland,203,1,1.022598,0.93130126,1.027509,0.00007878,1.0526366,1.0680197,0.9930711,1.027068,1.0004517,1.0034619,0.98964118
POL,poland,204,0.99722724,1.0241835,1.1219211,0.95575045,4.45E-06,1.0255606,0.99977168,0.99600295,0.99896162,0.99406142,1.0041852,0.99159853
POL,poland,205,1.009376,1.0433107,1.0159869,0.99318897,0.00022973,0.99130613,0.98846274,1.0754878,1.0271249,1.0033744,1.0043834,0.99154562
POL,poland,206,0.99827034,0.93744364,1.0116542,0.9949209,0.0001706,0.89539349,0.96107633,1.0596044,1.0003197,1.0013704,1.005023,0.99094885
POL,poland,207,0.99666303,0.9462462,1.0373992,0.98342669,0.00029495,0.84308661,0.93630585,1.0907708,1.0266343,1.0137377,1.0036644,0.99099949
POL,poland,208,0.99987123,0.9985616,1.0191593,0.99104363,0.00016124,1.1196465,1.0090145,0.95900413,0.97341357,0.99104022,1.0015746,0.99036016
POL,poland,209,1.0076631,0.9701386,0.94039955,1.0286517,0.00019711,1.0039081,0.92802127,0.9936998,1.0177909,1.0097984,1.0034048,0.99049166
POL,poland,210,0.99725204,1.0119774,1.0109727,0.99517766,0.00017493,1.013985,0.93065723,0.94902325,1.0031818,1.0070372,1.0036957,0.98865828
POL,poland,211,0.99692406,1.0219537,0.9814566,1.0082789,0.00012825,1.0468065,1.0216826,0.97462449,1.0077306,1.0021397,1.0032109,0.98689394
ROU,romania,161,1.0048462,1.0423454,1.2602874,0.88007366,0.00005404,1.0231258,0.95350063,0.97560723,0.91832749,1.0073081,0.99200093,0.98663473
ROU,romania,162,1.0113895,0.94080096,1.0937926,0.93811568,0.00002585,1.000303,0.96728986,0.98967152,0.94638778,0.98793553,0.9921083,0.98587399
ROU,romania,163,1.0112613,1.0207324,1.006221,0.99521426,0.00008226,0.98512739,1.0218657,0.98960221,0.8878854,0.97828681,0.99216615,0.98550232
ROU,romania,164,0.99665924,1.0685398,0.89507657,1.0816093,0.00004248,0.98799871,1.0477905,1.078772,1.104128,1.0310612,0.9921467,0.98634667
