iso_i,iso_n,country_i,country_n,date,pimatrixC1_col,pimatrixD1_col,pimatrixS1_col
JPN,USA,japan,unitedstates,186,0,0.04079047,0.00572012
JPN,ROW,japan,zz_row,186,0,0.03691958,0.01059994
MEX,AUT,mexico,austria,186,0,0.00117361,0.00009216
MEX,CAN,mexico,canada,186,0,0.02945978,0.00656804
MEX,CHN,mexico,china,186,0,0.00101071,0.00030256
MEX,CZE,mexico,czechrepublic,186,0,0.00127295,0.00024623
MEX,DNK,mexico,denmark,186,0,0.0013674,0.00019551
MEX,FIN,mexico,finland,186,0,0.00092561,0.00022279
MEX,FRA,mexico,france,186,0,0.00096265,0.00022171
MEX,DEU,mexico,germany,186,0,0.00277768,0.00055332
MEX,GRC,mexico,greece,186,0,0.00035228,0.00036532
MEX,IND,mexico,india,186,0,0.00030178,0.00012156
MEX,ITA,mexico,italy,186,0,0.00030465,0.0001885
MEX,JPN,mexico,japan,186,0,0.00092043,0.0005366
MEX,MEX,mexico,mexico,186,1,0.45797357,0.7680972
MEX,POL,mexico,poland,186,0,0.00066962,0.00006208
MEX,ROU,mexico,romania,186,0,0.00132223,0.00022962
MEX,KOR,mexico,southkorea,186,0,0.00083125,0.00031853
MEX,ESP,mexico,spain,186,0,0.00057122,0.00064899
MEX,SWE,mexico,sweden,186,0,0.00074444,0.00019923
MEX,GBR,mexico,unitedkingdom,186,0,0.00305702,0.00060058
MEX,USA,mexico,unitedstates,186,0,0.0411854,0.00948385
MEX,ROW,mexico,zz_row,186,0,0.00368547,0.00305094
POL,AUT,poland,austria,186,0,0.00726693,0.00696749
POL,CAN,poland,canada,186,0,0.00118043,0.00035382
POL,CHN,poland,china,186,0,0.00018582,0.00015321
POL,CZE,poland,czechrepublic,186,0,0.03254284,0.03363422
POL,DNK,poland,denmark,186,0,0.0181988,0.01500103
POL,FIN,poland,finland,186,0,0.00427702,0.00294345
POL,FRA,poland,france,186,0,0.00943193,0.00296262
POL,DEU,poland,germany,186,0,0.01718727,0.01150347
POL,GRC,poland,greece,186,0,0.00388282,0.00148335
POL,IND,poland,india,186,0,0.00038659,0.00005961
POL,ITA,poland,italy,186,0,0.00805532,0.00266524
POL,JPN,poland,japan,186,0,0.00010125,0.00008418
POL,MEX,poland,mexico,186,0,0.00033235,0.00021328
POL,POL,poland,poland,186,1,0.4521491,0.66426828
POL,ROU,poland,romania,186,0,0.01774066,0.01538389
POL,KOR,poland,southkorea,186,0,0.00024624,0.00019307
POL,ESP,poland,spain,186,0,0.0040381,0.00151356
POL,SWE,poland,sweden,186,0,0.01726785,0.00785317
POL,GBR,poland,unitedkingdom,186,0,0.00751453,0.00273048
POL,USA,poland,unitedstates,186,0,0.00047912,0.00020335
POL,ROW,poland,zz_row,186,0,0.00585789,0.00487422
ROU,AUT,romania,austria,186,0,0.00811652,0.00908063
ROU,CAN,romania,canada,186,0,0.00021325,0.00031473
ROU,CHN,romania,china,186,0,0.00006313,0.00004883
ROU,CZE,romania,czechrepublic,186,0,0.00287383,0.0011988
ROU,DNK,romania,denmark,186,0,0.00066942,0.00077593
ROU,FIN,romania,finland,186,0,0.00037913,0.00017703
ROU,FRA,romania,france,186,0,0.00229486,0.00200432
ROU,DEU,romania,germany,186,0,0.00316566,0.00298351
ROU,GRC,romania,greece,186,0,0.00637387,0.00159365
ROU,IND,romania,india,186,0,0.00065276,0.00004148
ROU,ITA,romania,italy,186,0,0.00304643,0.00589308
ROU,JPN,romania,japan,186,0,0.00005035,0.00008767
ROU,MEX,romania,mexico,186,0,0.0001181,0.00004906
ROU,POL,romania,poland,186,0,0.0029109,0.00139324
ROU,ROU,romania,romania,186,1,0.38249124,0.54521739
ROU,KOR,romania,southkorea,186,0,0.00005415,0.00004428
ROU,ESP,romania,spain,186,0,0.00088327,0.00062978
ROU,SWE,romania,sweden,186,0,0.00110473,0.00072227
ROU,GBR,romania,unitedkingdom,186,0,0.00123728,0.00196484
ROU,USA,romania,unitedstates,186,0,0.0001564,0.00014243
ROU,ROW,romania,zz_row,186,0,0.00141429,0.00076608
KOR,AUT,southkorea,austria,186,0,0.00594346,0.00090539
KOR,CAN,southkorea,canada,186,0,0.0105572,0.00214844
KOR,CHN,southkorea,china,186,0,0.02736408,0.01503418
KOR,CZE,southkorea,czechrepublic,186,0,0.00481255,0.00064682
KOR,DNK,southkorea,denmark,186,0,0.00815044,0.00097772
KOR,FIN,southkorea,finland,186,0,0.00661598,0.00115986
KOR,FRA,southkorea,france,186,0,0.00681362,0.000876
KOR,DEU,southkorea,germany,186,0,0.01145514,0.00149664
KOR,GRC,southkorea,greece,186,0,0.06102539,0.00123771
KOR,IND,southkorea,india,186,0,0.01109786,0.00353398
KOR,ITA,southkorea,italy,186,0,0.00478788,0.00105723
KOR,JPN,southkorea,japan,186,0,0.01057448,0.00503839
KOR,MEX,southkorea,mexico,186,0,0.03351963,0.00352738
KOR,POL,southkorea,poland,186,0,0.0124442,0.00122259
KOR,ROU,southkorea,romania,186,0,0.01579163,0.00186568
KOR,KOR,southkorea,southkorea,186,1,0.75790362,0.81831491
KOR,ESP,southkorea,spain,186,0,0.0085138,0.00129773
KOR,SWE,southkorea,sweden,186,0,0.0079509,0.0015478
KOR,GBR,southkorea,unitedkingdom,186,0,0.00977159,0.00144496
KOR,USA,southkorea,unitedstates,186,0,0.01124293,0.00247453
KOR,ROW,southkorea,zz_row,186,0,0.01622554,0.00757332
ESP,AUT,spain,austria,186,0,0.00800841,0.00927068
ESP,CAN,spain,canada,186,0,0.00147415,0.0018827
ESP,CHN,spain,china,186,0,0.0009274,0.00063212
ESP,CZE,spain,czechrepublic,186,0,0.00991072,0.0096006
ESP,DNK,spain,denmark,186,0,0.01500109,0.0130063
ESP,FIN,spain,finland,186,0,0.00588955,0.00568458
ESP,FRA,spain,france,186,0,0.04374257,0.02441339
ESP,DEU,spain,germany,186,0,0.01396795,0.01126689
ESP,GRC,spain,greece,186,0,0.01895106,0.02162112
ESP,IND,spain,india,186,0,0.00112683,0.00110098
ESP,ITA,spain,italy,186,0,0.01479449,0.01354493
ESP,JPN,spain,japan,186,0,0.00023326,0.00121477
ESP,MEX,spain,mexico,186,0,0.00625689,0.00448111
ESP,POL,spain,poland,186,0,0.00914835,0.00724236
ESP,ROU,spain,romania,186,0,0.0184397,0.01075726
ESP,KOR,spain,southkorea,186,0,0.00056865,0.00119908
ESP,ESP,spain,spain,186,1,0.60708272,0.70715939
ESP,SWE,spain,sweden,186,0,0.00856234,0.00716921
ESP,GBR,spain,unitedkingdom,186,0,0.01942685,0.01081821
ESP,USA,spain,unitedstates,186,0,0.00126465,0.00139314
ESP,ROW,spain,zz_row,186,0,0.00901465,0.01071294
SWE,AUT,sweden,austria,186,0,0.01148128,0.00903438
SWE,CAN,sweden,canada,186,0,0.00327116,0.00284105
SWE,CHN,sweden,china,186,0,0.00103669,0.00050425
SWE,CZE,sweden,czechrepublic,186,0,0.00855752,0.0055786
SWE,DNK,sweden,denmark,186,0,0.12824713,0.08196951
SWE,FIN,sweden,finland,186,0,0.06794848,0.05799982
SWE,FRA,sweden,france,186,0,0.00730343,0.00519046
SWE,DEU,sweden,germany,186,0,0.00794516,0.01076713
SWE,GRC,sweden,greece,186,0,0.00798392,0.00457156
SWE,IND,sweden,india,186,0,0.00564199,0.00085617
SWE,ITA,sweden,italy,186,0,0.00476964,0.00310437
SWE,JPN,sweden,japan,186,0,0.00079645,0.00072593
SWE,MEX,sweden,mexico,186,0,0.00228763,0.00062565
SWE,POL,sweden,poland,186,0,0.01436025,0.00928106
SWE,ROU,sweden,romania,186,0,0.0098828,0.00316917
SWE,KOR,sweden,southkorea,186,0,0.00117377,0.00049637
SWE,ESP,sweden,spain,186,0,0.00710867,0.00355125
SWE,SWE,sweden,sweden,186,1,0.46530803,0.5254201
SWE,GBR,sweden,unitedkingdom,186,0,0.01303497,0.00606275
SWE,USA,sweden,unitedstates,186,0,0.00259988,0.00167555
SWE,ROW,sweden,zz_row,186,0,0.00746815,0.0037981
GBR,AUT,unitedkingdom,austria,186,0,0.01671037,0.0136873
GBR,CAN,unitedkingdom,canada,186,0,0.010033,0.00900163
GBR,CHN,unitedkingdom,china,186,0,0.00214547,0.00117204
GBR,CZE,unitedkingdom,czechrepublic,186,0,0.01982036,0.01376721
GBR,DNK,unitedkingdom,denmark,186,0,0.04691815,0.04062737
GBR,FIN,unitedkingdom,finland,186,0,0.01946601,0.01491657
GBR,FRA,unitedkingdom,france,186,0,0.02864469,0.02484312
GBR,DEU,unitedkingdom,germany,186,0,0.02464542,0.02672066
GBR,GRC,unitedkingdom,greece,186,0,0.01996245,0.02129588
GBR,IND,unitedkingdom,india,186,0,0.0097053,0.00305089
GBR,ITA,unitedkingdom,italy,186,0,0.01232228,0.01034908
GBR,JPN,unitedkingdom,japan,186,0,0.00225233,0.00254328
GBR,MEX,unitedkingdom,mexico,186,0,0.00395534,0.00253403
GBR,POL,unitedkingdom,poland,186,0,0.01639861,0.01389267
GBR,ROU,unitedkingdom,romania,186,0,0.01619861,0.01650736
GBR,KOR,unitedkingdom,southkorea,186,0,0.00298466,0.00370978
GBR,ESP,unitedkingdom,spain,186,0,0.02565072,0.01805947
GBR,SWE,unitedkingdom,sweden,186,0,0.03774688,0.03143736
GBR,GBR,unitedkingdom,unitedkingdom,186,1,0.42628164,0.62846405
GBR,USA,unitedkingdom,unitedstates,186,0,0.00819406,0.00668154
GBR,ROW,unitedkingdom,zz_row,186,0,0.02352221,0.01655279
USA,AUT,unitedstates,austria,186,0,0.02190182,0.01267532
USA,CAN,unitedstates,canada,186,0,0.33543083,0.19244381
USA,CHN,unitedstates,china,186,0,0.01729201,0.01190124
USA,CZE,unitedstates,czechrepublic,186,0,0.01104301,0.00432427
USA,DNK,unitedstates,denmark,186,0,0.02771008,0.01093486
USA,FIN,unitedstates,finland,186,0,0.01396694,0.00446375
USA,FRA,unitedstates,france,186,0,0.03334215,0.01499462
USA,DEU,unitedstates,germany,186,0,0.02860892,0.01648924
USA,GRC,unitedstates,greece,186,0,0.01081317,0.00488021
USA,IND,unitedstates,india,186,0,0.01902909,0.0134182
USA,ITA,unitedstates,italy,186,0,0.01032957,0.00666428
USA,JPN,unitedstates,japan,186,0,0.025103,0.01892988
USA,MEX,unitedstates,mexico,186,0,0.23928412,0.1485368
USA,POL,unitedstates,poland,186,0,0.01062689,0.0035918
USA,ROU,unitedstates,romania,186,0,0.01774008,0.00919388
USA,KOR,unitedstates,southkorea,186,0,0.0385373,0.02321086
USA,ESP,unitedstates,spain,186,0,0.01225507,0.00590672
USA,SWE,unitedstates,sweden,186,0,0.02488244,0.01177436
USA,GBR,unitedstates,unitedkingdom,186,0,0.06110816,0.02534948
USA,USA,unitedstates,unitedstates,186,1,0.67379505,0.83446358
USA,ROW,unitedstates,zz_row,186,0,0.05327564,0.02973
ROW,AUT,zz_row,austria,186,0,0.16197914,0.17846042
ROW,CAN,zz_row,canada,186,0,0.05447106,0.05225713
ROW,CHN,zz_row,china,186,0,0.072108,0.04971802
ROW,CZE,zz_row,czechrepublic,186,0,0.16291165,0.13560257
ROW,DNK,zz_row,denmark,186,0,0.19312053,0.24779842
ROW,FIN,zz_row,finland,186,0,0.13914403,0.11301017
ROW,FRA,zz_row,france,186,0,0.15581268,0.15357883
ROW,DEU,zz_row,germany,186,0,0.17228431,0.2086871
ROW,GRC,zz_row,greece,186,0,0.14827219,0.13476757
ROW,IND,zz_row,india,186,0,0.11990391,0.05755491
ROW,ITA,zz_row,italy,186,0,0.09074916,0.10412564
ROW,JPN,zz_row,japan,186,0,0.04639518,0.04110953
ROW,MEX,zz_row,mexico,186,0,0.08685845,0.03346787
ROW,POL,zz_row,poland,186,0,0.13431318,0.10010093
ROW,ROU,zz_row,romania,186,0,0.14467141,0.12990791
ROW,KOR,zz_row,southkorea,186,0,0.06276074,0.04889807
ROW,ESP,zz_row,spain,186,0,0.10393349,0.11941484
ROW,SWE,zz_row,sweden,186,0,0.14686714,0.16777748
ROW,GBR,zz_row,unitedkingdom,186,0,0.18274787,0.16508039
ROW,USA,zz_row,unitedstates,186,0,0.07037547,0.05943485
ROW,ROW,zz_row,zz_row,186,1,0.66554819,0.76374707
AUT,AUT,austria,austria,187,1,0.24824446,0.32725149
AUT,CAN,austria,canada,187,0,0.00217125,0.00079357
AUT,CHN,austria,china,187,0,0.0007913,0.00021877
AUT,CZE,austria,czechrepublic,187,0,0.03382504,0.02949405
AUT,DNK,austria,denmark,187,0,0.00939146,0.00767295
AUT,FIN,austria,finland,187,0,0.00520071,0.00259389
AUT,FRA,austria,france,187,0,0.00553489,0.00386096
AUT,DEU,austria,germany,187,0,0.02791238,0.01632996
AUT,GRC,austria,greece,187,0,0.00954093,0.00514906
AUT,IND,austria,india,187,0,0.0010645,0.00041052
AUT,ITA,austria,italy,187,0,0.01002408,0.00629357
AUT,JPN,austria,japan,187,0,0.00062657,0.00035354
AUT,MEX,austria,mexico,187,0,0.00123801,0.00063943
AUT,POL,austria,poland,187,0,0.01513776,0.00864832
AUT,ROU,austria,romania,187,0,0.02647112,0.01795361
AUT,KOR,austria,southkorea,187,0,0.00070477,0.00066124
AUT,ESP,austria,spain,187,0,0.00449985,0.00249332
AUT,SWE,austria,sweden,187,0,0.00635356,0.00511541
AUT,GBR,austria,unitedkingdom,187,0,0.00529873,0.00308621
AUT,USA,austria,unitedstates,187,0,0.00245752,0.00096607
AUT,ROW,austria,zz_row,187,0,0.00632047,0.00540768
CAN,AUT,canada,austria,187,0,0.00191178,0.00063233
CAN,CAN,canada,canada,187,1,0.41576957,0.63520011
CAN,CHN,canada,china,187,0,0.00127452,0.00241074
CAN,CZE,canada,czechrepublic,187,0,0.0020673,0.00162508
CAN,DNK,canada,denmark,187,0,0.00209377,0.00350692
CAN,FIN,canada,finland,187,0,0.00192202,0.0006557
CAN,FRA,canada,france,187,0,0.00270625,0.00154784
CAN,DEU,canada,germany,187,0,0.00206526,0.00167184
CAN,GRC,canada,greece,187,0,0.00075811,0.00131723
CAN,IND,canada,india,187,0,0.00166521,0.00214157
CAN,ITA,canada,italy,187,0,0.00112427,0.00091928
CAN,JPN,canada,japan,187,0,0.00198783,0.0026422
CAN,MEX,canada,mexico,187,0,0.01608753,0.00665657
CAN,POL,canada,poland,187,0,0.000703,0.00025081
CAN,ROU,canada,romania,187,0,0.0015865,0.00411544
CAN,KOR,canada,southkorea,187,0,0.0021108,0.00346324
CAN,ESP,canada,spain,187,0,0.00095555,0.00065346
CAN,SWE,canada,sweden,187,0,0.00178706,0.00095203
CAN,GBR,canada,unitedkingdom,187,0,0.01163018,0.00387703
CAN,USA,canada,unitedstates,187,0,0.04626771,0.0246297
CAN,ROW,canada,zz_row,187,0,0.00479046,0.00285723
CHN,AUT,china,austria,187,0,0.01960031,0.01558081
CHN,CAN,china,canada,187,0,0.06227368,0.03965462
CHN,CHN,china,china,187,1,0.82087811,0.89846727
CHN,CZE,china,czechrepublic,187,0,0.0314382,0.01293094
CHN,DNK,china,denmark,187,0,0.04117387,0.04148022
CHN,FIN,china,finland,187,0,0.0322586,0.01129668
CHN,FRA,china,france,187,0,0.02527935,0.01591135
CHN,DEU,china,germany,187,0,0.03809007,0.02624018
CHN,GRC,china,greece,187,0,0.02200924,0.01246933
CHN,IND,china,india,187,0,0.03504328,0.01816697
CHN,ITA,china,italy,187,0,0.02013228,0.01712713
CHN,JPN,china,japan,187,0,0.0420376,0.04713429
CHN,MEX,china,mexico,187,0,0.07042607,0.01034169
CHN,POL,china,poland,187,0,0.02747249,0.01145023
CHN,ROU,china,romania,187,0,0.03719838,0.01948261
CHN,KOR,china,southkorea,187,0,0.0510541,0.04106774
CHN,ESP,china,spain,187,0,0.02335598,0.01980316
CHN,SWE,china,sweden,187,0,0.02509198,0.02327189
CHN,GBR,china,unitedkingdom,187,0,0.04667621,0.02986158
CHN,USA,china,unitedstates,187,0,0.0705166,0.03430558
CHN,ROW,china,zz_row,187,0,0.04037649,0.02519525
CZE,AUT,czechrepublic,austria,187,0,0.03036989,0.01175999
CZE,CAN,czechrepublic,canada,187,0,0.00059549,0.00023121
CZE,CHN,czechrepublic,china,187,0,0.0002046,0.00004745
CZE,CZE,czechrepublic,czechrepublic,187,1,0.34629937,0.51812509
CZE,DNK,czechrepublic,denmark,187,0,0.0114456,0.00367111
CZE,FIN,czechrepublic,finland,187,0,0.00376836,0.00136016
CZE,FRA,czechrepublic,france,187,0,0.00815897,0.0014306
CZE,DEU,czechrepublic,germany,187,0,0.02077256,0.0084734
CZE,GRC,czechrepublic,greece,187,0,0.004726,0.00098298
CZE,IND,czechrepublic,india,187,0,0.00073705,0.00009705
CZE,ITA,czechrepublic,italy,187,0,0.00477142,0.00173037
CZE,JPN,czechrepublic,japan,187,0,0.00018323,0.00008204
CZE,MEX,czechrepublic,mexico,187,0,0.0008701,0.00019439
CZE,POL,czechrepublic,poland,187,0,0.02389989,0.01381085
CZE,ROU,czechrepublic,romania,187,0,0.02155154,0.00905019
CZE,KOR,czechrepublic,southkorea,187,0,0.00040211,0.00008187
CZE,ESP,czechrepublic,spain,187,0,0.00429285,0.00087151
CZE,SWE,czechrepublic,sweden,187,0,0.00893721,0.00242106
CZE,GBR,czechrepublic,unitedkingdom,187,0,0.00746177,0.00131701
CZE,USA,czechrepublic,unitedstates,187,0,0.00057768,0.00014035
CZE,ROW,czechrepublic,zz_row,187,0,0.0060268,0.00328862
DNK,AUT,denmark,austria,187,0,0.00296238,0.00501804
DNK,CAN,denmark,canada,187,0,0.00141131,0.0013151
DNK,CHN,denmark,china,187,0,0.00036767,0.00023111
DNK,CZE,denmark,czechrepublic,187,0,0.00594006,0.00558146
DNK,DNK,denmark,denmark,187,1,0.19862749,0.29624478
DNK,FIN,denmark,finland,187,0,0.01696852,0.02231764
DNK,FRA,denmark,france,187,0,0.00312885,0.00417705
DNK,DEU,denmark,germany,187,0,0.00618266,0.00918549
DNK,GRC,denmark,greece,187,0,0.0044484,0.0064909
DNK,IND,denmark,india,187,0,0.00057078,0.00033155
DNK,ITA,denmark,italy,187,0,0.00152655,0.00322516
DNK,JPN,denmark,japan,187,0,0.00031841,0.0016345
DNK,MEX,denmark,mexico,187,0,0.00067736,0.00040144
DNK,POL,denmark,poland,187,0,0.00651746,0.00822969
DNK,ROU,denmark,romania,187,0,0.00248872,0.00276708
DNK,KOR,denmark,southkorea,187,0,0.00044701,0.00064721
DNK,ESP,denmark,spain,187,0,0.00255671,0.00400453
DNK,SWE,denmark,sweden,187,0,0.02915583,0.05737518
DNK,GBR,denmark,unitedkingdom,187,0,0.00433022,0.00767121
DNK,USA,denmark,unitedstates,187,0,0.00099135,0.00091712
DNK,ROW,denmark,zz_row,187,0,0.00302409,0.0046509
FIN,AUT,finland,austria,187,0,0.00660192,0.00311973
FIN,CAN,finland,canada,187,0,0.00124161,0.00098879
FIN,CHN,finland,china,187,0,0.00103816,0.00032748
FIN,CZE,finland,czechrepublic,187,0,0.00415412,0.00259906
FIN,DNK,finland,denmark,187,0,0.02205183,0.01374306
FIN,FIN,finland,finland,187,1,0.53335023,0.66409854
FIN,FRA,finland,france,187,0,0.00331026,0.0021218
FIN,DEU,finland,germany,187,0,0.00534574,0.00649135
FIN,GRC,finland,greece,187,0,0.00875925,0.00258931
FIN,IND,finland,india,187,0,0.00117448,0.00043542
FIN,ITA,finland,italy,187,0,0.00343694,0.00099893
FIN,JPN,finland,japan,187,0,0.00057436,0.0003627
FIN,MEX,finland,mexico,187,0,0.0005731,0.00051472
FIN,POL,finland,poland,187,0,0.00717797,0.00502199
FIN,ROU,finland,romania,187,0,0.00425346,0.00215537
FIN,KOR,finland,southkorea,187,0,0.00049989,0.00041308
FIN,ESP,finland,spain,187,0,0.00281241,0.00283642
FIN,SWE,finland,sweden,187,0,0.0313755,0.02258277
FIN,GBR,finland,unitedkingdom,187,0,0.00514839,0.0046629
FIN,USA,finland,unitedstates,187,0,0.00085341,0.00075989
FIN,ROW,finland,zz_row,187,0,0.00407345,0.00287439
FRA,AUT,france,austria,187,0,0.02648885,0.02455255
FRA,CAN,france,canada,187,0,0.00630346,0.00910699
FRA,CHN,france,china,187,0,0.00369888,0.00161007
FRA,CZE,france,czechrepublic,187,0,0.02917662,0.02449939
FRA,DNK,france,denmark,187,0,0.03350825,0.03780162
FRA,FIN,france,finland,187,0,0.01549234,0.02102909
FRA,FRA,france,france,187,1,0.46321849,0.62826931
FRA,DEU,france,germany,187,0,0.05163943,0.0398203
FRA,GRC,france,greece,187,0,0.02495409,0.03732866
FRA,IND,france,india,187,0,0.00536823,0.00173449
FRA,ITA,france,italy,187,0,0.02918663,0.02913957
FRA,JPN,france,japan,187,0,0.0022658,0.00565321
FRA,MEX,france,mexico,187,0,0.00494931,0.00377265
FRA,POL,france,poland,187,0,0.03057674,0.02421067
FRA,ROU,france,romania,187,0,0.04982542,0.03374858
FRA,KOR,france,southkorea,187,0,0.00280916,0.00434525
FRA,ESP,france,spain,187,0,0.06176529,0.04130354
FRA,SWE,france,sweden,187,0,0.02582544,0.03128645
FRA,GBR,france,unitedkingdom,187,0,0.03639927,0.03602259
FRA,USA,france,unitedstates,187,0,0.00595354,0.00528736
FRA,ROW,france,zz_row,187,0,0.02027042,0.02481247
DEU,AUT,germany,austria,187,0,0.3523325,0.30804642
DEU,CAN,germany,canada,187,0,0.01959178,0.01071232
DEU,CHN,germany,china,187,0,0.01357622,0.00365419
DEU,CZE,germany,czechrepublic,187,0,0.22772857,0.16107977
DEU,DNK,germany,denmark,187,0,0.19721191,0.1431444
DEU,FIN,germany,finland,187,0,0.09170021,0.05617974
DEU,FRA,germany,france,187,0,0.13281066,0.06199865
DEU,DEU,germany,germany,187,1,0.51303326,0.54651034
DEU,GRC,germany,greece,187,0,0.08534849,0.0588771
DEU,IND,germany,india,187,0,0.01719981,0.00515102
DEU,ITA,germany,italy,187,0,0.06840339,0.04060719
DEU,JPN,germany,japan,187,0,0.00764793,0.00535892
DEU,MEX,germany,mexico,187,0,0.02421783,0.00707128
DEU,POL,germany,poland,187,0,0.18826494,0.10511201
DEU,ROU,germany,romania,187,0,0.1298964,0.06630451
DEU,KOR,germany,southkorea,187,0,0.01329906,0.00779181
DEU,ESP,germany,spain,187,0,0.08204833,0.03780939
DEU,SWE,germany,sweden,187,0,0.12254124,0.07241453
DEU,GBR,germany,unitedkingdom,187,0,0.10202217,0.04161852
DEU,USA,germany,unitedstates,187,0,0.02049167,0.00776137
DEU,ROW,germany,zz_row,187,0,0.06869483,0.05056133
GRC,AUT,greece,austria,187,0,0.00060306,0.00149031
GRC,CAN,greece,canada,187,0,0.00042523,0.00030833
GRC,CHN,greece,china,187,0,0.00002275,0.00001576
GRC,CZE,greece,czechrepublic,187,0,0.00036444,0.00109925
GRC,DNK,greece,denmark,187,0,0.00047387,0.00345884
GRC,FIN,greece,finland,187,0,0.00151078,0.00053426
GRC,FRA,greece,france,187,0,0.00054802,0.00083925
GRC,DEU,greece,germany,187,0,0.00077833,0.00235486
GRC,GRC,greece,greece,187,1,0.47709309,0.62404142
GRC,IND,greece,india,187,0,0.00009144,0.0001332
GRC,ITA,greece,italy,187,0,0.00154139,0.00211581
GRC,JPN,greece,japan,187,0,9.75E-06,0.00003284
GRC,MEX,greece,mexico,187,0,0.00003353,0.00003607
GRC,POL,greece,poland,187,0,0.00075573,0.0009688
GRC,ROU,greece,romania,187,0,0.00654937,0.00627529
GRC,KOR,greece,southkorea,187,0,8.39E-06,0.00009429
GRC,ESP,greece,spain,187,0,0.00109276,0.0007745
GRC,SWE,greece,sweden,187,0,0.00044341,0.00166893
GRC,GBR,greece,unitedkingdom,187,0,0.00067885,0.00168226
GRC,USA,greece,unitedstates,187,0,0.00012159,0.00011679
GRC,ROW,greece,zz_row,187,0,0.00054634,0.00137756
IND,AUT,india,austria,187,0,0.00080331,0.00228063
IND,CAN,india,canada,187,0,0.00151224,0.00414949
IND,CHN,india,china,187,0,0.00085055,0.00181479
IND,CZE,india,czechrepublic,187,0,0.00096644,0.0014003
IND,DNK,india,denmark,187,0,0.00207265,0.0080189
IND,FIN,india,finland,187,0,0.00076888,0.00188673
IND,FRA,india,france,187,0,0.00102184,0.00352178
IND,DEU,india,germany,187,0,0.00152663,0.00493686
IND,GRC,india,greece,187,0,0.00471297,0.00312502
IND,IND,india,india,187,1,0.75874098,0.88686667
IND,ITA,india,italy,187,0,0.00252305,0.00389316
IND,JPN,india,japan,187,0,0.00060226,0.00125514
IND,MEX,india,mexico,187,0,0.00163848,0.00161515
IND,POL,india,poland,187,0,0.00081195,0.00180038
IND,ROU,india,romania,187,0,0.00124889,0.00369168
IND,KOR,india,southkorea,187,0,0.0009978,0.00282925
IND,ESP,india,spain,187,0,0.00139794,0.00433268
IND,SWE,india,sweden,187,0,0.00142975,0.00375688
IND,GBR,india,unitedkingdom,187,0,0.00394191,0.00695718
IND,USA,india,unitedstates,187,0,0.00374141,0.00389149
IND,ROW,india,zz_row,187,0,0.00449082,0.00592015
ITA,AUT,italy,austria,187,0,0.05340056,0.05605531
ITA,CAN,italy,canada,187,0,0.00626192,0.00752726
ITA,CHN,italy,china,187,0,0.00261845,0.00158069
ITA,CZE,italy,czechrepublic,187,0,0.02939988,0.02845409
ITA,DNK,italy,denmark,187,0,0.03397504,0.03178005
ITA,FIN,italy,finland,187,0,0.0175018,0.01001997
ITA,FRA,italy,france,187,0,0.05270024,0.03484783
ITA,DEU,italy,germany,187,0,0.03017922,0.0331799
ITA,GRC,italy,greece,187,0,0.06985576,0.06011489
ITA,IND,italy,india,187,0,0.0065188,0.00199468
ITA,ITA,italy,italy,187,1,0.69992064,0.74696002
ITA,JPN,italy,japan,187,0,0.00149887,0.00483126
ITA,MEX,italy,mexico,187,0,0.00876219,0.00368785
ITA,POL,italy,poland,187,0,0.04675746,0.01986723
ITA,ROU,italy,romania,187,0,0.08537093,0.0959033
ITA,KOR,italy,southkorea,187,0,0.0021666,0.0041954
ITA,ESP,italy,spain,187,0,0.0399291,0.02723174
ITA,SWE,italy,sweden,187,0,0.02255682,0.01920329
ITA,GBR,italy,unitedkingdom,187,0,0.02577392,0.02036861
ITA,USA,italy,unitedstates,187,0,0.00566224,0.0053268
ITA,ROW,italy,zz_row,187,0,0.02192333,0.01953383
JPN,AUT,japan,austria,187,0,0.01080733,0.00260459
JPN,CAN,japan,canada,187,0,0.03138679,0.00394333
JPN,CHN,japan,china,187,0,0.03764795,0.0157853
JPN,CZE,japan,czechrepublic,187,0,0.01785246,0.00261376
JPN,DNK,japan,denmark,187,0,0.00908447,0.00212703
JPN,FIN,japan,finland,187,0,0.01102258,0.00158605
JPN,FRA,japan,france,187,0,0.01131488,0.00278132
JPN,DEU,japan,germany,187,0,0.0176624,0.00496312
JPN,GRC,japan,greece,187,0,0.02367063,0.00146573
JPN,IND,japan,india,187,0,0.01064549,0.00274568
JPN,ITA,japan,italy,187,0,0.00788469,0.0023302
JPN,JPN,japan,japan,187,1,0.85562823,0.85832353
JPN,MEX,japan,mexico,187,0,0.04836395,0.00440235
JPN,POL,japan,poland,187,0,0.00842838,0.00097122
JPN,ROU,japan,romania,187,0,0.01367327,0.00195162
JPN,KOR,japan,southkorea,187,0,0.05458269,0.0384184
JPN,ESP,japan,spain,187,0,0.01210608,0.00169055
JPN,SWE,japan,sweden,187,0,0.01781307,0.00447663
JPN,GBR,japan,unitedkingdom,187,0,0.02356359,0.00408585
JPN,USA,japan,unitedstates,187,0,0.04163897,0.005567
JPN,ROW,japan,zz_row,187,0,0.03605305,0.01061631
MEX,AUT,mexico,austria,187,0,0.00087224,0.00007748
MEX,CAN,mexico,canada,187,0,0.03165133,0.00641159
MEX,CHN,mexico,china,187,0,0.00086951,0.00026837
